,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Solar,Waste,Wind Offshore,Wind Onshore
2019-07-01 00:00:00+02:00,42.0,100.0,124.0,25.0,0.0,93.0,1303.0,1427.0
2019-07-01 01:00:00+02:00,104.0,117.0,146.0,29.0,0.0,102.0,1307.0,1544.0
2019-07-01 02:00:00+02:00,92.0,111.0,136.0,27.0,0.0,103.0,1256.0,1574.0
2019-07-01 03:00:00+02:00,93.0,112.0,135.0,27.0,0.0,105.0,1193.0,1619.0
2019-07-01 04:00:00+02:00,92.0,111.0,136.0,27.0,10.0,101.0,1173.0,1576.0
2019-07-01 05:00:00+02:00,68.0,99.0,121.0,24.0,47.0,100.0,1164.0,1619.0
2019-07-01 06:00:00+02:00,29.0,81.0,101.0,20.0,110.0,89.0,1237.0,1313.0
2019-07-01 07:00:00+02:00,43.0,94.0,107.0,22.0,181.0,92.0,1154.0,1449.0
2019-07-01 08:00:00+02:00,67.0,120.0,116.0,24.0,280.0,98.0,1119.0,1726.0
2019-07-01 09:00:00+02:00,52.0,132.0,121.0,24.0,367.0,98.0,1111.0,1994.0
2019-07-01 10:00:00+02:00,39.0,135.0,112.0,23.0,444.0,95.0,1130.0,2157.0
2019-07-01 11:00:00+02:00,39.0,130.0,122.0,25.0,491.0,97.0,1161.0,2269.0
2019-07-01 12:00:00+02:00,43.0,144.0,141.0,28.0,484.0,99.0,1096.0,2313.0
2019-07-01 13:00:00+02:00,47.0,156.0,142.0,29.0,433.0,103.0,1115.0,2601.0
2019-07-01 14:00:00+02:00,41.0,180.0,159.0,32.0,394.0,110.0,1261.0,2709.0
2019-07-01 15:00:00+02:00,36.0,176.0,167.0,33.0,308.0,107.0,1283.0,2689.0
2019-07-01 16:00:00+02:00,35.0,166.0,149.0,30.0,256.0,105.0,1279.0,2722.0
2019-07-01 17:00:00+02:00,42.0,174.0,152.0,31.0,170.0,108.0,1291.0,2920.0
2019-07-01 18:00:00+02:00,127.0,206.0,168.0,34.0,89.0,115.0,1410.0,2598.0
2019-07-01 19:00:00+02:00,54.0,182.0,154.0,31.0,47.0,109.0,1431.0,2539.0
2019-07-01 20:00:00+02:00,38.0,164.0,146.0,29.0,17.0,104.0,1490.0,2426.0
2019-07-01 21:00:00+02:00,34.0,155.0,139.0,28.0,4.0,101.0,1509.0,2339.0
2019-07-01 22:00:00+02:00,32.0,117.0,128.0,26.0,0.0,97.0,1502.0,2288.0
2019-07-01 23:00:00+02:00,33.0,112.0,128.0,26.0,0.0,97.0,1478.0,2322.0
2019-07-02 00:00:00+02:00,28.0,102.0,117.0,24.0,0.0,93.0,1515.0,2560.0
2019-07-02 01:00:00+02:00,27.0,98.0,113.0,23.0,0.0,92.0,1525.0,2553.0
2019-07-02 02:00:00+02:00,28.0,104.0,123.0,25.0,0.0,94.0,1522.0,2586.0
2019-07-02 03:00:00+02:00,28.0,101.0,116.0,23.0,0.0,94.0,1511.0,2666.0
2019-07-02 04:00:00+02:00,29.0,102.0,116.0,24.0,0.0,94.0,1498.0,2652.0
2019-07-02 05:00:00+02:00,29.0,105.0,123.0,25.0,15.0,93.0,1510.0,2621.0
2019-07-02 06:00:00+02:00,30.0,105.0,123.0,25.0,57.0,94.0,1503.0,2707.0
2019-07-02 07:00:00+02:00,33.0,102.0,119.0,24.0,151.0,93.0,1509.0,2845.0
2019-07-02 08:00:00+02:00,43.0,128.0,139.0,28.0,266.0,101.0,1469.0,2802.0
2019-07-02 09:00:00+02:00,47.0,154.0,145.0,30.0,357.0,104.0,1408.0,2884.0
2019-07-02 10:00:00+02:00,57.0,173.0,153.0,31.0,433.0,104.0,1246.0,2809.0
2019-07-02 11:00:00+02:00,51.0,167.0,145.0,30.0,478.0,105.0,1218.0,2873.0
2019-07-02 12:00:00+02:00,43.0,129.0,132.0,27.0,502.0,96.0,1186.0,2644.0
2019-07-02 13:00:00+02:00,36.0,122.0,129.0,26.0,510.0,92.0,1257.0,2498.0
2019-07-02 14:00:00+02:00,35.0,123.0,122.0,25.0,482.0,92.0,1306.0,2643.0
2019-07-02 15:00:00+02:00,34.0,120.0,107.0,22.0,463.0,93.0,1358.0,2610.0
