,Biomass,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Onshore
2019-10-31 23:00:00+00:00,87.17,661.5,0.0,1.56,5.424,0.024,27.060000000000002,0.0,25.619
2019-11-01 00:00:00+00:00,86.71000000000001,327.81,0.0,1.56,4.728,0.024,28.700000000000003,0.0,26.476999999999997
2019-11-01 01:00:00+00:00,88.32000000000001,320.46,0.0,0.048,1.68,0.0,29.520000000000003,0.0,25.982
2019-11-01 02:00:00+00:00,87.86,318.99,0.0,0.0,1.6320000000000001,0.0,28.700000000000003,0.0,26.433
2019-11-01 03:00:00+00:00,88.09,334.67,0.0,0.0,1.56,0.048,27.880000000000003,0.0,24.177999999999997
2019-11-01 04:00:00+00:00,87.86,368.96999999999997,0.0,0.0,1.3920000000000001,0.0,27.060000000000002,0.0,20.999
2019-11-01 05:00:00+00:00,86.71000000000001,304.29,0.0,0.0,1.32,0.0,26.240000000000002,0.0,21.471999999999998
2019-11-01 06:00:00+00:00,86.94,309.19,0.0,0.936,2.112,0.0,24.6,0.0,24.573999999999998
2019-11-01 07:00:00+00:00,86.71000000000001,291.55,0.0,0.0,2.376,0.024,24.6,0.41000000000000003,28.589
2019-11-01 08:00:00+00:00,87.4,324.38,0.0,0.0,6.336,1.104,24.6,2.255,28.973999999999997
2019-11-01 09:00:00+00:00,86.71000000000001,292.04,0.0,0.168,6.912,1.776,27.060000000000002,4.1000000000000005,31.206999999999997
2019-11-01 10:00:00+00:00,84.87,275.87,0.0,1.872,7.08,1.584,26.240000000000002,6.724,36.3
2019-11-01 11:00:00+00:00,86.94,316.05,0.0,0.0,7.704,0.024,24.6,8.077,40.721999999999994
2019-11-01 12:00:00+00:00,86.02000000000001,344.96,0.0,0.384,3.024,0.264,26.240000000000002,11.111,41.788999999999994
2019-11-01 13:00:00+00:00,86.48,299.39,0.0,0.048,2.88,0.168,27.060000000000002,11.193,41.568999999999996
2019-11-01 14:00:00+00:00,84.87,292.04,0.0,0.0,2.904,0.0,25.42,8.528,43.89
2019-11-01 15:00:00+00:00,85.10000000000001,331.73,0.0,0.0,3.168,0.0,23.78,6.0680000000000005,43.416999999999994
2019-11-01 16:00:00+00:00,85.33,333.69,0.0,0.312,3.528,0.07200000000000001,25.42,2.091,42.635999999999996
2019-11-01 17:00:00+00:00,86.94,357.7,0.0,24.384,9.192,5.208,27.060000000000002,0.082,42.845
2019-11-01 18:00:00+00:00,83.72,339.57,0.0,17.976,8.952,4.248,26.240000000000002,0.0,42.702
2019-11-01 19:00:00+00:00,82.11,344.96,0.0,10.464,5.736,3.384,26.240000000000002,0.0,43.021
