,date,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
0,2020-10-01 00:00:00+02:00,4296.0,12611.0,6635.0,3500.0,456.0,27.0,134.0,1778.0,197.0,6631.0,359.0,161.0,0.0,505.0,5324.0,6793.0
1,2020-10-01 00:15:00+02:00,4298.0,12481.0,6384.0,3330.0,454.0,27.0,190.0,1779.0,167.0,6624.0,354.0,159.0,0.0,511.0,5379.0,7050.0
2,2020-10-01 00:30:00+02:00,4299.0,12333.0,6313.0,3270.0,454.0,27.0,150.0,1783.0,113.0,6626.0,354.0,159.0,0.0,511.0,5457.0,7310.0
3,2020-10-01 00:45:00+02:00,4300.0,12037.0,6305.0,3221.0,454.0,27.0,86.0,1787.0,145.0,6625.0,354.0,159.0,0.0,506.0,5437.0,7384.0
4,2020-10-01 01:00:00+02:00,4311.0,11908.0,6327.0,3149.0,454.0,27.0,59.0,1792.0,219.0,6635.0,346.0,156.0,0.0,503.0,5429.0,7328.0
5,2020-10-01 01:15:00+02:00,4315.0,11773.0,6294.0,3090.0,454.0,27.0,68.0,1797.0,161.0,6634.0,342.0,154.0,0.0,505.0,5395.0,7437.0
6,2020-10-01 01:30:00+02:00,4317.0,11774.0,6178.0,3016.0,454.0,27.0,12.0,1795.0,157.0,6634.0,344.0,154.0,0.0,508.0,5320.0,7485.0
7,2020-10-01 01:45:00+02:00,4323.0,11523.0,6148.0,2967.0,454.0,28.0,11.0,1793.0,158.0,6636.0,349.0,157.0,0.0,508.0,5206.0,7562.0
8,2020-10-01 02:00:00+02:00,4333.0,11039.0,5754.0,2830.0,454.0,28.0,149.0,1791.0,178.0,6641.0,354.0,159.0,0.0,508.0,5082.0,7503.0
9,2020-10-01 02:15:00+02:00,4337.0,10757.0,5733.0,2808.0,454.0,28.0,121.0,1786.0,161.0,6642.0,354.0,159.0,0.0,504.0,4956.0,7608.0
10,2020-10-01 02:30:00+02:00,4340.0,10770.0,5732.0,2841.0,454.0,28.0,38.0,1784.0,127.0,6646.0,364.0,159.0,0.0,506.0,4805.0,7625.0
11,2020-10-01 02:45:00+02:00,4345.0,10828.0,5697.0,2973.0,454.0,28.0,26.0,1783.0,113.0,6648.0,364.0,159.0,0.0,504.0,4811.0,7812.0
12,2020-10-01 03:00:00+02:00,4353.0,10768.0,5849.0,3107.0,454.0,28.0,33.0,1781.0,142.0,6650.0,364.0,159.0,0.0,500.0,4963.0,7861.0
13,2020-10-01 03:15:00+02:00,4350.0,10788.0,5904.0,3138.0,454.0,28.0,12.0,1780.0,110.0,6646.0,364.0,159.0,0.0,492.0,5053.0,7914.0
14,2020-10-01 03:30:00+02:00,4350.0,10785.0,5932.0,3126.0,455.0,28.0,11.0,1780.0,111.0,6650.0,364.0,159.0,0.0,491.0,4942.0,8001.0
15,2020-10-01 03:45:00+02:00,4348.0,10828.0,5974.0,3081.0,454.0,28.0,11.0,1779.0,119.0,6654.0,364.0,159.0,0.0,493.0,4789.0,8071.0
16,2020-10-01 04:00:00+02:00,4351.0,10967.0,5995.0,3130.0,454.0,28.0,20.0,1782.0,161.0,6655.0,364.0,159.0,0.0,497.0,4763.0,8167.0
17,2020-10-01 04:15:00+02:00,4350.0,11296.0,6010.0,3201.0,454.0,28.0,20.0,1780.0,152.0,6655.0,364.0,159.0,0.0,492.0,4747.0,8224.0
18,2020-10-01 04:30:00+02:00,4351.0,11491.0,6059.0,3318.0,454.0,28.0,25.0,1780.0,154.0,6657.0,364.0,159.0,0.0,491.0,4628.0,8350.0
19,2020-10-01 04:45:00+02:00,4354.0,11833.0,6107.0,3398.0,454.0,28.0,48.0,1779.0,181.0,6657.0,364.0,159.0,0.0,495.0,4526.0,8406.0
20,2020-10-01 05:00:00+02:00,4360.0,12135.0,6621.0,3555.0,454.0,28.0,33.0,1782.0,108.0,6647.0,365.0,160.0,0.0,506.0,4583.0,8482.0
21,2020-10-01 05:15:00+02:00,4357.0,12455.0,6837.0,3687.0,454.0,28.0,35.0,1775.0,112.0,6651.0,376.0,165.0,0.0,502.0,4667.0,8602.0
22,2020-10-01 05:30:00+02:00,4358.0,12678.0,7035.0,3935.0,453.0,28.0,70.0,1775.0,174.0,6656.0,379.0,166.0,0.0,503.0,4822.0,8574.0
23,2020-10-01 05:45:00+02:00,4358.0,12929.0,7393.0,4433.0,451.0,28.0,369.0,1774.0,300.0,6662.0,379.0,166.0,0.0,501.0,4880.0,8593.0
24,2020-10-01 06:00:00+02:00,4372.0,12919.0,7910.0,5170.0,451.0,28.0,639.0,1770.0,251.0,6643.0,379.0,166.0,0.0,500.0,4883.0,8859.0
25,2020-10-01 06:15:00+02:00,4368.0,13092.0,8473.0,5547.0,451.0,28.0,813.0,1775.0,380.0,6662.0,379.0,166.0,0.0,502.0,5006.0,8939.0
26,2020-10-01 06:30:00+02:00,4364.0,13067.0,8789.0,5861.0,451.0,28.0,1347.0,1768.0,347.0,6661.0,379.0,166.0,0.0,501.0,5108.0,9029.0
27,2020-10-01 06:45:00+02:00,4361.0,13070.0,8861.0,6155.0,451.0,28.0,2822.0,1761.0,296.0,6662.0,379.0,166.0,1.0,499.0,5068.0,9120.0
28,2020-10-01 07:00:00+02:00,4379.0,13027.0,9040.0,6283.0,449.0,28.0,3508.0,1757.0,195.0,6651.0,379.0,166.0,21.0,499.0,5124.0,9078.0
29,2020-10-01 07:15:00+02:00,4370.0,13079.0,9147.0,6376.0,449.0,28.0,3935.0,1753.0,252.0,6669.0,379.0,166.0,118.0,498.0,5246.0,9107.0
