,date,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
0,2016-12-01 00:00:00+01:00,4633,13469,2315,5351,195,25,101,1651,139,10026,3081,178,0,374,3221,20863
1,2016-12-01 00:15:00+01:00,4627,13595,2269,5215,195,25,3,1648,145,10023,3629,175,0,374,3218,21005
2,2016-12-01 00:30:00+01:00,4630,13494,2255,4993,195,25,3,1644,46,10017,3915,170,0,374,3202,21085
3,2016-12-01 00:45:00+01:00,4629,13358,2252,4785,195,25,3,1642,9,10012,3539,169,0,378,3218,21044
4,2016-12-01 01:00:00+01:00,4606,13237,2286,4712,195,25,65,1633,52,10032,3468,169,0,374,3203,21077
5,2016-12-01 01:15:00+01:00,4600,13109,2261,4651,196,25,48,1630,35,10011,3565,169,0,374,3235,20935
6,2016-12-01 01:30:00+01:00,4607,13141,2252,4486,197,25,14,1628,41,10019,3577,169,0,370,3220,20966
7,2016-12-01 01:45:00+01:00,4606,13156,2256,4349,196,25,30,1627,15,10005,3437,168,0,369,3167,20952
8,2016-12-01 02:00:00+01:00,4609,13064,2282,4258,195,25,15,1623,28,10028,3434,168,0,366,3139,21200
9,2016-12-01 02:15:00+01:00,4606,12980,2273,4317,195,25,25,1620,23,10017,3285,169,0,368,3134,21196
10,2016-12-01 02:30:00+01:00,4604,12951,2264,4382,194,25,27,1619,18,10007,3305,169,0,378,3146,21354
11,2016-12-01 02:45:00+01:00,4605,12993,2255,4407,195,25,13,1615,23,10000,3294,169,0,376,3147,21363
12,2016-12-01 03:00:00+01:00,4598,13144,2250,4362,194,25,3,1614,20,10020,3279,169,0,374,3138,21520
13,2016-12-01 03:15:00+01:00,4604,13101,2257,4439,194,25,3,1616,11,9985,3229,169,0,370,3129,21642
14,2016-12-01 03:30:00+01:00,4612,13106,2271,4480,195,25,3,1615,23,9997,3252,169,0,370,3138,21864
15,2016-12-01 03:45:00+01:00,4612,13129,2267,4494,194,26,3,1608,19,10000,3335,169,0,369,3172,21985
16,2016-12-01 04:00:00+01:00,4559,13130,2316,4611,194,26,3,1601,24,10034,3531,169,0,376,3184,22045
17,2016-12-01 04:15:00+01:00,4614,13213,2333,4632,193,25,3,1601,30,10033,3373,169,0,376,3165,22046
18,2016-12-01 04:30:00+01:00,4622,13273,2342,4740,194,25,3,1602,36,10052,3177,169,0,384,3132,22218
19,2016-12-01 04:45:00+01:00,4636,13377,2367,5064,194,25,3,1601,24,10062,3100,169,0,377,3104,22278
20,2016-12-01 05:00:00+01:00,4633,13177,2418,5334,194,25,3,1598,48,10046,3142,169,0,378,3107,22372
21,2016-12-01 05:15:00+01:00,4644,12865,2442,5770,194,25,3,1600,37,10061,3057,172,0,374,3116,22696
22,2016-12-01 05:30:00+01:00,4646,12837,2445,5928,195,25,3,1603,28,10061,3189,175,0,383,3175,22633
23,2016-12-01 05:45:00+01:00,4659,12840,2450,6176,194,25,177,1603,44,10059,3142,175,0,384,3215,22943
24,2016-12-01 06:00:00+01:00,4662,12785,2500,6091,193,25,259,1599,50,10018,4047,175,0,381,3209,23333
25,2016-12-01 06:15:00+01:00,4658,12767,2604,6161,194,25,782,1594,38,10016,4253,175,0,382,3214,23559
26,2016-12-01 06:30:00+01:00,4660,12769,2685,6475,195,25,1931,1586,144,10025,4494,175,0,377,3236,23755
27,2016-12-01 06:45:00+01:00,4667,12839,2746,7181,286,25,2767,1587,103,10020,4456,175,0,382,3241,23907
28,2016-12-01 07:00:00+01:00,4676,12734,2774,7347,325,25,2218,1578,27,9966,4810,175,0,376,3242,23952
29,2016-12-01 07:15:00+01:00,4676,12760,2860,7570,325,25,3239,1577,89,10018,5083,175,10,374,3241,24047
30,2016-12-01 07:30:00+01:00,4684,12804,2863,7714,325,25,3821,1580,126,10016,5305,175,8,372,3252,24055
31,2016-12-01 07:45:00+01:00,4684,12710,2886,7788,325,25,4396,1584,211,10019,5451,175,12,367,3240,23973
32,2016-12-01 08:00:00+01:00,4682,12856,3006,7805,324,25,4443,1587,195,10006,5551,178,72,357,3237,23953
33,2016-12-01 08:15:00+01:00,4684,13140,2996,7918,324,25,3876,1592,186,10005,5666,178,193,351,3246,23996
34,2016-12-01 08:30:00+01:00,4690,13194,3006,8008,325,25,4181,1593,105,10006,5792,178,364,343,3204,23999
35,2016-12-01 08:45:00+01:00,4706,13225,3018,8046,325,25,3663,1586,121,10007,5699,178,600,340,3182,23941
36,2016-12-01 09:00:00+01:00,4716,13208,3043,8055,324,24,3164,1587,156,10017,5848,178,831,337,3182,23827
37,2016-12-01 09:15:00+01:00,4708,13172,3107,7918,324,24,3084,1590,181,10004,5929,178,1036,330,3168,23705
38,2016-12-01 09:30:00+01:00,4691,13193,3162,7907,324,24,3648,1579,232,10004,5675,178,1270,329,2952,23456
39,2016-12-01 09:45:00+01:00,4686,13204,3166,7946,322,24,3389,1575,155,10003,5583,178,1471,326,2874,23687
40,2016-12-01 10:00:00+01:00,4703,13232,3146,8171,230,24,3152,1576,196,10013,5586,178,1804,328,2872,23781
41,2016-12-01 10:15:00+01:00,4712,13226,3214,8350,195,24,3063,1577,159,10011,5542,178,2087,333,2879,23910
42,2016-12-01 10:30:00+01:00,4712,13202,3128,8486,195,24,3021,1581,167,10007,5617,178,2366,329,2888,23922
43,2016-12-01 10:45:00+01:00,4704,13204,3129,8651,195,24,2591,1588,50,10004,5625,178,2594,326,2888,24116
44,2016-12-01 11:00:00+01:00,4701,13203,3112,8902,194,24,1383,1584,62,9832,5433,178,2832,332,2879,24219
45,2016-12-01 11:15:00+01:00,4695,13177,3125,9004,195,24,1409,1590,113,10000,5216,178,2980,331,2884,24342
46,2016-12-01 11:30:00+01:00,4702,13203,3126,9013,195,24,1097,1592,83,10013,5183,178,3131,331,2878,24740
47,2016-12-01 11:45:00+01:00,4699,13180,3131,8860,195,24,889,1589,60,9996,5157,178,3223,331,2884,24734
48,2016-12-01 12:00:00+01:00,4705,13243,3138,8611,195,23,632,1582,44,10001,5230,178,3346,320,2897,24731
49,2016-12-01 12:15:00+01:00,4706,13195,3112,8584,195,23,283,1590,34,9997,5578,178,3405,321,2900,24896
