,Biomass,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Onshore
2017-10-31 23:00:00+00:00,75.9,698.74,1168.5,0.0,1.1520000000000001,0.0,36.080000000000005,0.0,9.328
2017-11-01 00:00:00+00:00,74.06,453.74,1199.66,0.0,0.888,0.0,37.720000000000006,0.0,10.34
2017-11-01 01:00:00+00:00,73.14,441.49,1109.46,0.0,0.07200000000000001,0.0,38.540000000000006,0.0,10.516
2017-11-01 02:00:00+00:00,73.83,442.46999999999997,1033.2,0.0,0.096,0.0,38.540000000000006,0.0,11.077
2017-11-01 03:00:00+00:00,73.37,453.25,984.0000000000001,0.0,0.12,0.0,37.720000000000006,0.0,10.758
2017-11-01 04:00:00+00:00,72.45,440.51,1030.74,0.0,0.096,0.0,36.080000000000005,0.0,10.78
2017-11-01 05:00:00+00:00,73.83,462.56,1029.92,0.0,0.096,0.0,36.080000000000005,0.0,11.450999999999999
2017-11-01 06:00:00+00:00,73.14,429.73,991.3800000000001,0.0,0.07200000000000001,0.0,36.900000000000006,0.0,13.485999999999999
2017-11-01 07:00:00+00:00,71.99000000000001,474.32,1030.74,0.0,0.07200000000000001,0.0,36.900000000000006,0.9430000000000001,14.344
2017-11-01 08:00:00+00:00,71.76,477.26,1160.3000000000002,0.984,0.336,0.14400000000000002,36.900000000000006,3.198,13.232999999999999
2017-11-01 09:00:00+00:00,72.45,438.55,1198.8400000000001,1.992,0.432,0.24,36.900000000000006,4.797000000000001,12.969
2017-11-01 10:00:00+00:00,73.83,383.18,1198.02,2.016,0.624,0.28800000000000003,37.720000000000006,7.38,14.178999999999998
2017-11-01 11:00:00+00:00,73.37,465.01,1198.8400000000001,1.2,0.5760000000000001,0.0,36.900000000000006,8.692,17.677
2017-11-01 12:00:00+00:00,74.06,480.69,1198.02,0.0,0.40800000000000003,0.0,36.900000000000006,7.093,19.799999999999997
2017-11-01 13:00:00+00:00,73.60000000000001,466.96999999999997,1193.1000000000001,0.0,0.336,0.0,36.080000000000005,6.355,17.599999999999998
2017-11-01 14:00:00+00:00,73.60000000000001,424.34,1198.8400000000001,0.0,0.28800000000000003,0.744,36.080000000000005,4.756,15.62
2017-11-01 15:00:00+00:00,73.60000000000001,430.71,1198.8400000000001,0.0,0.12,0.84,36.080000000000005,3.116,15.026
2017-11-01 16:00:00+00:00,73.60000000000001,529.6899999999999,1198.8400000000001,12.36,0.096,0.84,36.080000000000005,1.066,14.157
2017-11-01 17:00:00+00:00,74.06,530.18,1198.8400000000001,15.72,1.536,0.84,36.080000000000005,0.041,14.245
2017-11-01 18:00:00+00:00,74.52000000000001,523.81,1198.8400000000001,29.76,3.888,1.2,37.720000000000006,0.0,15.279
2017-11-01 19:00:00+00:00,74.06,519.89,1199.66,28.056,4.488,2.472,36.900000000000006,0.0,16.929
2017-11-01 20:00:00+00:00,74.06,488.03999999999996,1198.8400000000001,1.92,1.848,0.888,37.720000000000006,0.0,17.82
2017-11-01 21:00:00+00:00,73.37,512.05,1198.8400000000001,0.0,0.312,0.0,37.720000000000006,0.0,17.589
2017-11-01 22:00:00+00:00,72.45,480.69,1199.66,0.0,0.192,0.0,37.720000000000006,0.0,17.578
2017-11-01 23:00:00+00:00,73.14,448.84,1060.26,0.0,0.216,0.0,38.540000000000006,0.0,17.611
2017-11-02 00:00:00+00:00,73.14,441.98,940.5400000000001,0.0,0.096,0.0,37.720000000000006,0.0,17.435
2017-11-02 01:00:00+00:00,72.91,471.87,927.4200000000001,0.0,0.096,0.0,37.720000000000006,0.0,17.281
2017-11-02 02:00:00+00:00,74.06,461.58,958.58,0.0,0.12,0.0,38.540000000000006,0.0,16.939999999999998
2017-11-02 03:00:00+00:00,73.14,440.51,1020.08,0.0,0.14400000000000002,0.0,38.540000000000006,0.0,17.215
2017-11-02 04:00:00+00:00,73.37,443.45,1084.0400000000002,0.0,0.12,0.0,37.720000000000006,0.0,19.613
2017-11-02 05:00:00+00:00,73.37,619.36,1150.46,0.0,0.12,0.0,37.720000000000006,0.0,23.000999999999998
2017-11-02 06:00:00+00:00,72.68,857.01,1198.8400000000001,4.464,0.12,1.1520000000000001,38.540000000000006,0.0,25.971
2017-11-02 07:00:00+00:00,72.68,1199.03,1198.8400000000001,15.672,4.416,1.2,38.540000000000006,0.246,25.718
2017-11-02 08:00:00+00:00,71.07000000000001,1353.3799999999999,1199.66,21.192,5.376,1.344,38.540000000000006,1.845,24.2
2017-11-02 09:00:00+00:00,69.69,1389.6399999999999,1198.8400000000001,27.072,5.5440000000000005,0.648,41.82,4.551,23.078
2017-11-02 10:00:00+00:00,69.46000000000001,1466.57,1198.8400000000001,26.616,2.184,1.08,41.0,4.92,22.726
2017-11-02 11:00:00+00:00,69.69,1397.48,1198.8400000000001,25.008,1.464,0.0,41.82,5.043,22.275
2017-11-02 12:00:00+00:00,69.23,1383.76,1199.66,20.76,0.192,0.0,41.82,5.0840000000000005,22.066
2017-11-02 13:00:00+00:00,69.69,1405.32,1199.66,20.808,0.14400000000000002,0.0,41.0,5.5760000000000005,21.020999999999997
2017-11-02 14:00:00+00:00,69.0,1449.91,1200.48,23.88,0.14400000000000002,0.8160000000000001,41.0,4.8790000000000004,16.983999999999998
2017-11-02 15:00:00+00:00,69.23,1434.23,1199.66,31.92,0.936,1.272,41.0,3.2390000000000003,13.100999999999999
2017-11-02 16:00:00+00:00,68.77,1461.18,1199.66,40.008,8.736,11.784,41.0,1.1480000000000001,10.790999999999999
2017-11-02 17:00:00+00:00,69.0,1496.46,1199.66,40.752,8.76,12.648,41.0,0.041,8.777999999999999
2017-11-02 18:00:00+00:00,66.93,1490.58,1199.66,44.184,11.496,15.744,40.18,0.0,6.391
2017-11-02 19:00:00+00:00,61.64,1495.48,1199.66,42.0,10.296,16.2,41.0,0.0,5.467
2017-11-02 20:00:00+00:00,62.330000000000005,1479.31,1199.66,21.264,9.72,2.112,41.0,0.0,5.005
2017-11-02 21:00:00+00:00,67.39,1480.29,1199.66,9.624,2.8080000000000003,0.624,40.18,0.0,5.467
2017-11-02 22:00:00+00:00,69.69,1251.46,1198.8400000000001,1.8960000000000001,2.688,0.0,39.36,0.0,5.247
2017-11-02 23:00:00+00:00,69.0,978.04,1198.8400000000001,4.992,1.1520000000000001,0.0,39.36,0.0,5.379
2017-11-03 00:00:00+00:00,71.07000000000001,877.1,1198.8400000000001,1.872,0.096,0.0,38.540000000000006,0.0,5.742
2017-11-03 01:00:00+00:00,69.69,844.76,1198.8400000000001,0.744,0.07200000000000001,0.0,37.720000000000006,0.0,7.6339999999999995
2017-11-03 02:00:00+00:00,70.84,755.58,1199.66,0.0,0.12,0.0,38.540000000000006,0.0,11.231
2017-11-03 03:00:00+00:00,71.3,775.67,1199.66,0.0,0.12,0.0,39.36,0.0,13.848999999999998
2017-11-03 04:00:00+00:00,70.84,794.78,1199.66,0.0,0.12,0.0,37.720000000000006,0.0,15.091999999999999
2017-11-03 05:00:00+00:00,69.0,936.88,1198.02,0.28800000000000003,0.12,0.0,36.080000000000005,0.0,17.852999999999998
2017-11-03 06:00:00+00:00,68.77,1245.58,1198.02,25.392,8.712,2.3040000000000003,36.900000000000006,0.0,17.907999999999998
2017-11-03 07:00:00+00:00,69.46000000000001,1369.55,1198.02,28.848,10.536,2.4,36.080000000000005,1.107,16.665
2017-11-03 08:00:00+00:00,71.07000000000001,1415.12,1198.8400000000001,36.72,12.504,2.52,38.540000000000006,5.617,17.237
2017-11-03 09:00:00+00:00,72.45,1441.09,1198.02,30.048000000000002,9.768,2.352,41.0,8.241,17.919
2017-11-03 10:00:00+00:00,73.60000000000001,1345.05,1197.2,14.688,4.5360000000000005,1.3920000000000001,41.82,8.487,19.238999999999997
2017-11-03 11:00:00+00:00,73.14,1309.77,1198.02,6.48,3.96,1.2,41.82,8.610000000000001,19.679
2017-11-03 12:00:00+00:00,71.3,1302.91,1197.2,4.368,1.512,1.2,41.0,8.036,18.105999999999998
2017-11-03 13:00:00+00:00,69.23,1349.46,1198.02,2.736,3.456,1.2,41.82,6.642,16.852
2017-11-03 14:00:00+00:00,67.16,1273.02,1197.2,2.88,5.136,1.968,41.82,4.305000000000001,16.852
2017-11-03 15:00:00+00:00,71.07000000000001,1423.94,1197.2,5.448,4.032,2.232,41.82,2.87,16.026999999999997
2017-11-03 16:00:00+00:00,71.07000000000001,1433.25,1197.2,18.528,8.208,8.856,41.82,1.435,17.204
2017-11-03 17:00:00+00:00,70.84,1431.78,1214.42,28.128,10.392,9.864,41.82,0.041,19.326999999999998
2017-11-03 18:00:00+00:00,71.53,1416.1,1255.42,28.992,11.256,13.008000000000001,41.0,0.0,21.131
2017-11-03 19:00:00+00:00,73.14,1375.92,1312.0,8.064,8.976,6.768,41.0,0.0,21.197
2017-11-03 20:00:00+00:00,73.60000000000001,1310.26,1383.3400000000001,2.52,1.8960000000000001,1.32,39.36,0.0,22.759
2017-11-03 21:00:00+00:00,74.98,1377.8799999999999,1342.3400000000001,3.84,0.40800000000000003,1.2,39.36,0.0,23.804
2017-11-03 22:00:00+00:00,74.29,1224.51,1196.38,1.968,0.096,0.048,38.540000000000006,0.0,23.451999999999998
2017-11-03 23:00:00+00:00,74.29,1064.28,1198.02,2.136,0.096,0.0,37.720000000000006,0.0,21.747
2017-11-04 00:00:00+00:00,73.60000000000001,768.3199999999999,1197.2,3.336,0.096,4.272,36.080000000000005,0.0,18.898
2017-11-04 01:00:00+00:00,73.60000000000001,724.71,1196.38,1.512,0.984,1.776,36.080000000000005,0.0,18.348
2017-11-04 02:00:00+00:00,73.60000000000001,751.66,1196.38,0.0,0.624,1.2,36.900000000000006,0.0,16.159
2017-11-04 03:00:00+00:00,74.29,696.29,1197.2,0.0,0.12,0.024,36.900000000000006,0.0,12.979999999999999
2017-11-04 04:00:00+00:00,74.06,717.85,1247.22,0.0,0.07200000000000001,0.0,36.080000000000005,0.0,10.538
2017-11-04 05:00:00+00:00,73.60000000000001,663.46,1415.3200000000002,0.0,0.096,0.0,36.080000000000005,0.0,8.854999999999999
2017-11-04 06:00:00+00:00,73.37,756.0699999999999,1431.72,0.0,0.07200000000000001,0.0,34.440000000000005,0.0,8.953999999999999
2017-11-04 07:00:00+00:00,72.45,723.24,1439.1000000000001,0.0,0.12,0.0,32.800000000000004,0.902,8.899
2017-11-04 08:00:00+00:00,71.76,854.0699999999999,1439.92,0.168,6.984,1.32,31.160000000000004,4.346,8.558
2017-11-04 09:00:00+00:00,71.3,921.6899999999999,1439.1000000000001,9.864,6.696,1.2,28.700000000000003,7.257000000000001,8.261
2017-11-04 10:00:00+00:00,71.07000000000001,974.12,1439.1000000000001,6.6240000000000006,4.8,1.416,29.520000000000003,8.446,8.657
2017-11-04 11:00:00+00:00,70.84,956.48,1438.2800000000002,2.976,3.6,1.2,30.340000000000003,7.913,11.176
2017-11-04 12:00:00+00:00,69.46000000000001,945.6999999999999,1439.1000000000001,3.624,3.624,1.2,29.520000000000003,8.200000000000001,13.254999999999999
2017-11-04 13:00:00+00:00,69.69,855.05,1439.92,4.128,3.192,1.2,28.700000000000003,8.036,16.576999999999998
2017-11-04 14:00:00+00:00,69.69,793.8,1439.1000000000001,2.328,2.064,0.84,30.340000000000003,7.421,18.293
2017-11-04 15:00:00+00:00,70.15,800.66,1328.4,0.192,0.264,0.8160000000000001,31.160000000000004,5.986000000000001,21.076
2017-11-04 16:00:00+00:00,69.69,826.14,1433.3600000000001,4.272,1.224,2.064,29.520000000000003,2.952,23.715999999999998
2017-11-04 17:00:00+00:00,69.69,868.28,1439.92,0.792,4.44,2.736,29.520000000000003,0.123,28.49
2017-11-04 18:00:00+00:00,69.92,895.23,1440.74,0.552,5.856,3.6,28.700000000000003,0.0,28.633
2017-11-04 19:00:00+00:00,71.07000000000001,787.92,1440.74,3.336,4.32,2.328,31.160000000000004,0.0,28.192999999999998
2017-11-04 20:00:00+00:00,70.38000000000001,617.4,1399.74,2.184,5.088,1.44,29.520000000000003,0.0,27.753
2017-11-04 21:00:00+00:00,70.38000000000001,517.93,1271.8200000000002,0.0,4.392,1.344,28.700000000000003,0.0,26.939
2017-11-04 22:00:00+00:00,70.84,499.31,1170.96,0.0,1.8960000000000001,0.0,30.340000000000003,0.0,26.224
