,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Oil,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Waste,Wind Onshore
2017-01-01 00:00:00+01:00,95.0,671.0,780.0,1.0,10.0,12.0,1914.0,92.0,8.0,16.0,1.0
2017-01-01 00:15:00+01:00,94.0,672.0,764.0,1.0,10.0,12.0,1913.0,92.0,7.0,15.0,1.0
2017-01-01 00:30:00+01:00,95.0,671.0,699.0,1.0,10.0,12.0,1914.0,92.0,8.0,15.0,3.0
2017-01-01 00:45:00+01:00,95.0,672.0,680.0,1.0,10.0,12.0,1914.0,92.0,7.0,15.0,4.0
2017-01-01 01:00:00+01:00,95.0,659.0,777.0,1.0,9.0,12.0,1916.0,91.0,7.0,16.0,6.0
2017-01-01 01:15:00+01:00,95.0,649.0,753.0,1.0,9.0,12.0,1914.0,91.0,7.0,16.0,7.0
2017-01-01 01:30:00+01:00,92.0,657.0,702.0,1.0,9.0,12.0,1915.0,91.0,7.0,15.0,7.0
2017-01-01 01:45:00+01:00,91.0,656.0,678.0,1.0,9.0,12.0,1915.0,91.0,6.0,15.0,7.0
2017-01-01 02:00:00+01:00,88.0,648.0,781.0,1.0,10.0,12.0,1917.0,81.0,7.0,14.0,8.0
2017-01-01 02:15:00+01:00,84.0,619.0,805.0,0.0,10.0,12.0,1915.0,81.0,6.0,15.0,9.0
2017-01-01 02:30:00+01:00,83.0,597.0,759.0,0.0,10.0,12.0,1916.0,81.0,6.0,14.0,9.0
2017-01-01 02:45:00+01:00,82.0,593.0,718.0,0.0,10.0,12.0,1916.0,81.0,6.0,14.0,9.0
2017-01-01 03:00:00+01:00,82.0,569.0,790.0,0.0,9.0,12.0,1914.0,80.0,6.0,16.0,9.0
2017-01-01 03:15:00+01:00,82.0,559.0,781.0,0.0,9.0,12.0,1912.0,80.0,6.0,16.0,8.0
2017-01-01 03:30:00+01:00,81.0,563.0,740.0,0.0,9.0,12.0,1912.0,80.0,6.0,16.0,9.0
2017-01-01 03:45:00+01:00,81.0,566.0,702.0,0.0,9.0,12.0,1912.0,80.0,5.0,16.0,8.0
2017-01-01 04:00:00+01:00,82.0,568.0,697.0,0.0,9.0,12.0,1913.0,80.0,6.0,15.0,8.0
2017-01-01 04:15:00+01:00,81.0,564.0,700.0,0.0,9.0,12.0,1912.0,80.0,5.0,15.0,9.0
2017-01-01 04:30:00+01:00,81.0,567.0,696.0,0.0,9.0,12.0,1911.0,80.0,5.0,15.0,9.0
2017-01-01 04:45:00+01:00,82.0,564.0,695.0,0.0,9.0,12.0,1914.0,80.0,5.0,16.0,10.0
2017-01-01 05:00:00+01:00,82.0,541.0,670.0,0.0,9.0,12.0,1917.0,89.0,6.0,16.0,7.0
2017-01-01 05:15:00+01:00,84.0,527.0,669.0,0.0,9.0,12.0,1916.0,89.0,6.0,16.0,6.0
2017-01-01 05:30:00+01:00,85.0,534.0,663.0,0.0,9.0,12.0,1916.0,90.0,6.0,16.0,6.0
2017-01-01 05:45:00+01:00,87.0,535.0,664.0,0.0,9.0,12.0,1916.0,90.0,6.0,16.0,5.0
2017-01-01 06:00:00+01:00,88.0,523.0,635.0,0.0,9.0,12.0,1915.0,90.0,6.0,15.0,5.0
2017-01-01 06:15:00+01:00,90.0,521.0,646.0,1.0,9.0,12.0,1915.0,90.0,7.0,16.0,5.0
2017-01-01 06:30:00+01:00,91.0,524.0,668.0,1.0,9.0,12.0,1914.0,90.0,7.0,16.0,5.0
2017-01-01 06:45:00+01:00,94.0,531.0,689.0,1.0,9.0,12.0,1914.0,90.0,7.0,16.0,5.0
2017-01-01 07:00:00+01:00,95.0,534.0,684.0,1.0,9.0,12.0,1913.0,88.0,8.0,16.0,5.0
2017-01-01 07:15:00+01:00,95.0,533.0,680.0,1.0,9.0,12.0,1913.0,88.0,9.0,17.0,6.0
2017-01-01 07:30:00+01:00,92.0,537.0,688.0,1.0,9.0,12.0,1912.0,88.0,7.0,16.0,5.0
2017-01-01 07:45:00+01:00,95.0,543.0,717.0,1.0,9.0,12.0,1912.0,88.0,9.0,16.0,5.0
2017-01-01 08:00:00+01:00,94.0,561.0,601.0,1.0,9.0,12.0,1913.0,90.0,10.0,16.0,5.0
2017-01-01 08:15:00+01:00,94.0,572.0,610.0,1.0,9.0,12.0,1915.0,90.0,10.0,16.0,5.0
2017-01-01 08:30:00+01:00,95.0,573.0,672.0,1.0,9.0,12.0,1916.0,90.0,10.0,16.0,4.0
2017-01-01 08:45:00+01:00,95.0,576.0,721.0,0.0,9.0,12.0,1918.0,90.0,10.0,16.0,2.0
2017-01-01 09:00:00+01:00,95.0,574.0,662.0,0.0,8.0,12.0,1919.0,90.0,9.0,17.0,1.0
2017-01-01 09:15:00+01:00,98.0,571.0,678.0,0.0,8.0,12.0,1918.0,90.0,9.0,16.0,0.0
2017-01-01 09:30:00+01:00,98.0,570.0,736.0,0.0,8.0,12.0,1918.0,90.0,9.0,16.0,0.0
2017-01-01 09:45:00+01:00,99.0,571.0,774.0,0.0,8.0,12.0,1919.0,90.0,9.0,17.0,0.0
2017-01-01 10:00:00+01:00,99.0,566.0,723.0,0.0,8.0,12.0,1919.0,88.0,9.0,16.0,0.0
2017-01-01 10:15:00+01:00,99.0,556.0,740.0,0.0,8.0,12.0,1919.0,88.0,9.0,15.0,0.0
2017-01-01 10:30:00+01:00,97.0,559.0,772.0,0.0,8.0,12.0,1918.0,88.0,9.0,16.0,0.0
2017-01-01 10:45:00+01:00,99.0,563.0,780.0,0.0,8.0,12.0,1919.0,88.0,9.0,17.0,1.0
2017-01-01 11:00:00+01:00,100.0,557.0,726.0,0.0,8.0,12.0,1919.0,87.0,8.0,17.0,1.0
2017-01-01 11:15:00+01:00,100.0,557.0,738.0,0.0,8.0,12.0,1918.0,87.0,8.0,17.0,1.0
2017-01-01 11:30:00+01:00,101.0,558.0,748.0,0.0,8.0,12.0,1918.0,87.0,9.0,17.0,1.0
2017-01-01 11:45:00+01:00,102.0,556.0,774.0,0.0,7.0,12.0,1918.0,87.0,9.0,17.0,1.0
2017-01-01 12:00:00+01:00,102.0,556.0,751.0,0.0,8.0,12.0,1918.0,88.0,9.0,17.0,1.0
2017-01-01 12:15:00+01:00,101.0,551.0,765.0,0.0,8.0,12.0,1916.0,88.0,9.0,16.0,1.0
2017-01-01 12:30:00+01:00,102.0,556.0,756.0,0.0,8.0,12.0,1918.0,88.0,9.0,16.0,1.0
2017-01-01 12:45:00+01:00,102.0,551.0,741.0,1.0,8.0,12.0,1915.0,88.0,9.0,15.0,1.0
2017-01-01 13:00:00+01:00,102.0,552.0,798.0,1.0,8.0,12.0,1916.0,88.0,9.0,17.0,0.0
2017-01-01 13:15:00+01:00,102.0,551.0,801.0,1.0,8.0,12.0,1918.0,88.0,9.0,17.0,0.0
2017-01-01 13:30:00+01:00,102.0,550.0,780.0,1.0,8.0,12.0,1917.0,88.0,9.0,17.0,0.0
2017-01-01 13:45:00+01:00,102.0,547.0,759.0,1.0,8.0,12.0,1915.0,88.0,9.0,17.0,0.0
2017-01-01 14:00:00+01:00,101.0,540.0,748.0,1.0,8.0,12.0,1914.0,86.0,9.0,15.0,0.0
2017-01-01 14:15:00+01:00,101.0,542.0,758.0,1.0,8.0,12.0,1914.0,86.0,9.0,16.0,0.0
2017-01-01 14:30:00+01:00,102.0,554.0,755.0,1.0,8.0,12.0,1913.0,86.0,9.0,16.0,0.0
2017-01-01 14:45:00+01:00,101.0,557.0,762.0,1.0,8.0,12.0,1912.0,86.0,9.0,16.0,0.0
2017-01-01 15:00:00+01:00,100.0,596.0,746.0,1.0,8.0,12.0,1912.0,86.0,9.0,17.0,0.0
2017-01-01 15:15:00+01:00,100.0,609.0,759.0,1.0,8.0,12.0,1912.0,86.0,9.0,17.0,1.0
2017-01-01 15:30:00+01:00,99.0,615.0,763.0,0.0,8.0,12.0,1911.0,86.0,9.0,16.0,1.0
2017-01-01 15:45:00+01:00,98.0,620.0,795.0,0.0,8.0,12.0,1910.0,86.0,9.0,15.0,0.0
2017-01-01 16:00:00+01:00,99.0,673.0,693.0,0.0,8.0,12.0,1907.0,86.0,9.0,16.0,1.0
2017-01-01 16:15:00+01:00,96.0,729.0,740.0,0.0,8.0,12.0,1910.0,86.0,9.0,15.0,0.0
2017-01-01 16:30:00+01:00,96.0,728.0,908.0,0.0,8.0,12.0,1912.0,86.0,9.0,16.0,0.0
2017-01-01 16:45:00+01:00,95.0,749.0,928.0,0.0,8.0,12.0,1912.0,86.0,9.0,17.0,0.0
2017-01-01 17:00:00+01:00,94.0,743.0,875.0,0.0,8.0,12.0,1910.0,87.0,9.0,17.0,2.0
2017-01-01 17:15:00+01:00,94.0,745.0,883.0,0.0,8.0,12.0,1911.0,87.0,9.0,17.0,3.0
2017-01-01 17:30:00+01:00,94.0,750.0,891.0,0.0,8.0,12.0,1910.0,88.0,8.0,17.0,5.0
2017-01-01 17:45:00+01:00,93.0,749.0,887.0,0.0,8.0,12.0,1910.0,88.0,9.0,16.0,6.0
2017-01-01 18:00:00+01:00,93.0,749.0,908.0,0.0,8.0,12.0,1912.0,85.0,8.0,15.0,5.0
2017-01-01 18:15:00+01:00,93.0,750.0,899.0,0.0,8.0,12.0,1912.0,85.0,8.0,15.0,6.0
2017-01-01 18:30:00+01:00,88.0,751.0,893.0,0.0,8.0,12.0,1912.0,85.0,8.0,15.0,7.0
2017-01-01 18:45:00+01:00,90.0,748.0,913.0,0.0,8.0,11.0,1912.0,85.0,8.0,16.0,7.0
2017-01-01 19:00:00+01:00,90.0,750.0,988.0,0.0,8.0,11.0,1912.0,85.0,8.0,16.0,8.0
2017-01-01 19:15:00+01:00,92.0,748.0,1011.0,0.0,8.0,11.0,1911.0,85.0,8.0,17.0,8.0
2017-01-01 19:30:00+01:00,91.0,743.0,1005.0,1.0,8.0,11.0,1912.0,85.0,8.0,17.0,11.0
2017-01-01 19:45:00+01:00,90.0,747.0,979.0,1.0,8.0,11.0,1912.0,85.0,8.0,16.0,13.0
2017-01-01 20:00:00+01:00,93.0,749.0,994.0,1.0,8.0,11.0,1913.0,86.0,8.0,16.0,13.0
