,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Peat,Hydro Run-of-river and poundage,Nuclear,Other,Other renewable,Waste,Wind Onshore
2017-01-01 01:00:00+02:00,945.0,569.0,840.0,5.0,424.0,611.0,2717.0,83.0,46.0,33.0,670.0
2017-01-01 02:00:00+02:00,925.0,552.0,830.0,5.0,436.0,608.0,2716.0,83.0,47.0,32.0,589.0
2017-01-01 03:00:00+02:00,926.0,653.0,742.0,5.0,435.0,566.0,2715.0,83.0,47.0,29.0,566.0
2017-01-01 04:00:00+02:00,926.0,745.0,746.0,5.0,454.0,524.0,2716.0,85.0,47.0,29.0,469.0
2017-01-01 05:00:00+02:00,928.0,777.0,753.0,5.0,463.0,549.0,2716.0,87.0,47.0,32.0,383.0
2017-01-01 06:00:00+02:00,936.0,767.0,759.0,5.0,476.0,554.0,2716.0,92.0,47.0,29.0,295.0
2017-01-01 07:00:00+02:00,942.0,766.0,761.0,5.0,485.0,661.0,2716.0,98.0,47.0,22.0,227.0
2017-01-01 08:00:00+02:00,958.0,764.0,788.0,5.0,499.0,732.0,2716.0,105.0,47.0,23.0,163.0
2017-01-01 09:00:00+02:00,961.0,750.0,806.0,5.0,504.0,767.0,2716.0,108.0,48.0,24.0,133.0
2017-01-01 10:00:00+02:00,963.0,745.0,820.0,5.0,503.0,870.0,2716.0,110.0,47.0,24.0,137.0
2017-01-01 11:00:00+02:00,964.0,757.0,824.0,5.0,499.0,948.0,2716.0,110.0,48.0,21.0,101.0
2017-01-01 12:00:00+02:00,952.0,790.0,854.0,5.0,506.0,998.0,2715.0,109.0,48.0,18.0,117.0
2017-01-01 13:00:00+02:00,953.0,820.0,848.0,5.0,508.0,1108.0,2715.0,108.0,48.0,12.0,125.0
2017-01-01 14:00:00+02:00,958.0,800.0,858.0,5.0,503.0,1225.0,2715.0,109.0,47.0,11.0,127.0
2017-01-01 15:00:00+02:00,963.0,811.0,871.0,5.0,511.0,1370.0,2715.0,114.0,48.0,20.0,162.0
2017-01-01 16:00:00+02:00,970.0,804.0,876.0,5.0,518.0,1285.0,2716.0,118.0,49.0,18.0,165.0
2017-01-01 17:00:00+02:00,975.0,825.0,874.0,5.0,515.0,1356.0,2715.0,119.0,48.0,16.0,176.0
2017-01-01 18:00:00+02:00,989.0,829.0,871.0,5.0,513.0,1399.0,2716.0,118.0,48.0,16.0,206.0
2017-01-01 19:00:00+02:00,990.0,871.0,885.0,5.0,521.0,1377.0,2716.0,118.0,48.0,16.0,195.0
2017-01-01 20:00:00+02:00,984.0,882.0,897.0,5.0,510.0,1390.0,2716.0,118.0,47.0,16.0,233.0
2017-01-01 21:00:00+02:00,976.0,872.0,890.0,5.0,497.0,1233.0,2715.0,121.0,47.0,16.0,235.0
2017-01-01 22:00:00+02:00,943.0,856.0,892.0,5.0,491.0,1181.0,2716.0,126.0,48.0,15.0,232.0
2017-01-01 23:00:00+02:00,947.0,855.0,889.0,5.0,492.0,1090.0,2716.0,128.0,48.0,19.0,212.0
2017-01-02 00:00:00+02:00,948.0,850.0,900.0,5.0,495.0,995.0,2716.0,130.0,49.0,16.0,248.0
2017-01-02 01:00:00+02:00,956.0,857.0,914.0,5.0,493.0,863.0,2716.0,133.0,48.0,11.0,237.0
2017-01-02 02:00:00+02:00,942.0,866.0,930.0,5.0,507.0,830.0,2717.0,137.0,47.0,22.0,247.0
2017-01-02 03:00:00+02:00,939.0,864.0,934.0,5.0,524.0,829.0,2717.0,140.0,46.0,38.0,216.0
2017-01-02 04:00:00+02:00,942.0,860.0,940.0,5.0,513.0,833.0,2717.0,143.0,47.0,39.0,182.0
