,Fossil Gas,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Wind Onshore
2017-01-01 00:00:00+01:00,331.0,1083.0,10489.0,44.0,370.0
2017-01-01 01:00:00+01:00,334.0,1078.0,10407.0,43.0,327.0
2017-01-01 02:00:00+01:00,330.0,1062.0,10234.0,42.0,324.0
2017-01-01 03:00:00+01:00,330.0,1062.0,9948.0,41.0,265.0
2017-01-01 04:00:00+01:00,333.0,1063.0,10028.0,40.0,296.0
2017-01-01 05:00:00+01:00,328.0,1059.0,10340.0,39.0,378.0
2017-01-01 06:00:00+01:00,332.0,1060.0,10981.0,38.0,436.0
2017-01-01 07:00:00+01:00,329.0,1067.0,11076.0,38.0,459.0
2017-01-01 08:00:00+01:00,329.0,1065.0,11270.0,37.0,473.0
2017-01-01 09:00:00+01:00,324.0,1069.0,12004.0,38.0,486.0
2017-01-01 10:00:00+01:00,322.0,1079.0,13508.0,37.0,489.0
2017-01-01 11:00:00+01:00,320.0,1071.0,14278.0,37.0,467.0
2017-01-01 12:00:00+01:00,318.0,1070.0,14740.0,38.0,457.0
2017-01-01 13:00:00+01:00,311.0,1070.0,15209.0,37.0,439.0
2017-01-01 14:00:00+01:00,308.0,1073.0,16127.0,37.0,447.0
2017-01-01 15:00:00+01:00,307.0,1079.0,18028.0,36.0,436.0
2017-01-01 16:00:00+01:00,307.0,1070.0,18972.0,36.0,438.0
2017-01-01 17:00:00+01:00,312.0,1074.0,19428.0,40.0,451.0
2017-01-01 18:00:00+01:00,314.0,1067.0,19016.0,39.0,447.0
2017-01-01 19:00:00+01:00,314.0,1070.0,18527.0,39.0,403.0
2017-01-01 20:00:00+01:00,317.0,1067.0,17777.0,38.0,387.0
2017-01-01 21:00:00+01:00,314.0,1071.0,17265.0,38.0,355.0
2017-01-01 22:00:00+01:00,317.0,1063.0,16289.0,38.0,333.0
2017-01-01 23:00:00+01:00,317.0,1063.0,15526.0,38.0,299.0
2017-01-02 00:00:00+01:00,322.0,1022.0,14540.0,37.0,277.0
2017-01-02 01:00:00+01:00,319.0,1031.0,13760.0,36.0,230.0
2017-01-02 02:00:00+01:00,324.0,1039.0,13294.0,36.0,283.0
2017-01-02 03:00:00+01:00,321.0,1034.0,13278.0,36.0,221.0
2017-01-02 04:00:00+01:00,321.0,1029.0,14504.0,36.0,200.0
2017-01-02 05:00:00+01:00,321.0,1022.0,17221.0,36.0,170.0
2017-01-02 06:00:00+01:00,322.0,1046.0,19641.0,34.0,133.0
2017-01-02 07:00:00+01:00,319.0,1096.0,21513.0,33.0,119.0
2017-01-02 08:00:00+01:00,320.0,1127.0,22018.0,34.0,112.0
2017-01-02 09:00:00+01:00,321.0,1178.0,22195.0,33.0,94.0
2017-01-02 10:00:00+01:00,319.0,1202.0,22375.0,35.0,143.0
2017-01-02 11:00:00+01:00,319.0,1192.0,22090.0,35.0,120.0
2017-01-02 12:00:00+01:00,323.0,1196.0,22024.0,33.0,126.0
2017-01-02 13:00:00+01:00,325.0,1199.0,22208.0,37.0,89.0
2017-01-02 14:00:00+01:00,316.0,1207.0,22456.0,36.0,89.0
2017-01-02 15:00:00+01:00,308.0,1202.0,22849.0,36.0,80.0
2017-01-02 16:00:00+01:00,312.0,1210.0,23098.0,37.0,90.0
