,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore
2020-01-01 01:00:00+02:00,31.0,1794.0,404.0,57.0,0.0,46.0,9.0,2163.0,0.0,4.0,340.0
2020-01-01 02:00:00+02:00,32.0,1722.0,405.0,58.0,0.0,48.0,9.0,2162.0,0.0,4.0,323.0
2020-01-01 03:00:00+02:00,32.0,1701.0,406.0,58.0,0.0,46.0,9.0,2163.0,0.0,4.0,306.0
2020-01-01 04:00:00+02:00,32.0,1643.0,406.0,58.0,0.0,47.0,9.0,2163.0,0.0,4.0,351.0
2020-01-01 05:00:00+02:00,32.0,1662.0,404.0,56.0,0.0,51.0,9.0,2162.0,0.0,4.0,431.0
2020-01-01 06:00:00+02:00,32.0,1644.0,407.0,57.0,0.0,55.0,9.0,2161.0,0.0,4.0,484.0
2020-01-01 07:00:00+02:00,32.0,1659.0,411.0,57.0,0.0,73.0,9.0,2163.0,0.0,4.0,483.0
2020-01-01 08:00:00+02:00,32.0,1683.0,407.0,58.0,0.0,83.0,10.0,2163.0,56.0,4.0,511.0
2020-01-01 09:00:00+02:00,31.0,1725.0,405.0,58.0,0.0,94.0,14.0,2164.0,231.0,4.0,490.0
2020-01-01 10:00:00+02:00,32.0,1736.0,406.0,58.0,0.0,94.0,14.0,2162.0,422.0,4.0,443.0
2020-01-01 11:00:00+02:00,32.0,1661.0,402.0,58.0,0.0,66.0,13.0,2162.0,521.0,4.0,450.0
2020-01-01 12:00:00+02:00,31.0,1747.0,404.0,57.0,0.0,63.0,14.0,2161.0,520.0,4.0,414.0
2020-01-01 13:00:00+02:00,30.0,1766.0,403.0,57.0,0.0,68.0,14.0,2163.0,446.0,4.0,388.0
2020-01-01 14:00:00+02:00,29.0,1879.0,406.0,58.0,0.0,69.0,14.0,2163.0,300.0,3.0,331.0
2020-01-01 15:00:00+02:00,29.0,1817.0,407.0,57.0,0.0,72.0,14.0,2163.0,133.0,4.0,344.0
2020-01-01 16:00:00+02:00,30.0,1778.0,407.0,57.0,53.0,69.0,49.0,2164.0,22.0,4.0,336.0
2020-01-01 17:00:00+02:00,30.0,1806.0,406.0,57.0,336.0,91.0,78.0,2163.0,0.0,3.0,344.0
2020-01-01 18:00:00+02:00,31.0,1788.0,410.0,57.0,509.0,95.0,78.0,2162.0,0.0,4.0,369.0
2020-01-01 19:00:00+02:00,31.0,1788.0,410.0,59.0,488.0,89.0,70.0,2164.0,0.0,4.0,350.0
2020-01-01 20:00:00+02:00,31.0,1747.0,409.0,58.0,428.0,66.0,29.0,2163.0,0.0,4.0,340.0
2020-01-01 21:00:00+02:00,31.0,1726.0,409.0,57.0,269.0,60.0,14.0,2163.0,0.0,4.0,407.0
2020-01-01 22:00:00+02:00,31.0,1731.0,412.0,57.0,164.0,46.0,13.0,2163.0,0.0,4.0,441.0
2020-01-01 23:00:00+02:00,31.0,1708.0,412.0,57.0,0.0,38.0,11.0,2161.0,0.0,4.0,492.0
2020-01-02 00:00:00+02:00,30.0,1625.0,405.0,57.0,0.0,41.0,9.0,2164.0,0.0,4.0,469.0
2020-01-02 01:00:00+02:00,31.0,1694.0,410.0,57.0,0.0,48.0,9.0,2162.0,0.0,3.0,392.0
2020-01-02 02:00:00+02:00,31.0,1681.0,410.0,59.0,0.0,50.0,9.0,2163.0,0.0,3.0,358.0
2020-01-02 03:00:00+02:00,31.0,1654.0,411.0,59.0,0.0,40.0,9.0,2163.0,0.0,3.0,360.0
2020-01-02 04:00:00+02:00,31.0,1643.0,410.0,59.0,0.0,39.0,9.0,2162.0,0.0,4.0,379.0
2020-01-02 05:00:00+02:00,30.0,1654.0,420.0,60.0,0.0,43.0,9.0,2162.0,0.0,4.0,415.0
2020-01-02 06:00:00+02:00,30.0,1678.0,422.0,59.0,0.0,44.0,9.0,2162.0,0.0,3.0,422.0
2020-01-02 07:00:00+02:00,30.0,1708.0,423.0,59.0,0.0,60.0,13.0,2161.0,1.0,4.0,415.0
2020-01-02 08:00:00+02:00,31.0,1965.0,420.0,59.0,0.0,95.0,173.0,2162.0,80.0,3.0,332.0
2020-01-02 09:00:00+02:00,31.0,2041.0,418.0,58.0,0.0,100.0,239.0,2162.0,307.0,4.0,186.0
2020-01-02 10:00:00+02:00,30.0,2036.0,420.0,58.0,0.0,101.0,116.0,2162.0,532.0,4.0,136.0
2020-01-02 11:00:00+02:00,31.0,1961.0,404.0,57.0,0.0,78.0,63.0,2162.0,656.0,3.0,126.0
2020-01-02 12:00:00+02:00,31.0,1913.0,405.0,57.0,0.0,71.0,14.0,2162.0,683.0,3.0,104.0
2020-01-02 13:00:00+02:00,31.0,1874.0,404.0,57.0,0.0,66.0,9.0,2162.0,631.0,3.0,115.0
2020-01-02 14:00:00+02:00,31.0,1928.0,406.0,57.0,0.0,68.0,9.0,2163.0,474.0,3.0,130.0
2020-01-02 15:00:00+02:00,31.0,1930.0,407.0,59.0,0.0,79.0,157.0,2163.0,231.0,3.0,98.0
2020-01-02 16:00:00+02:00,30.0,1917.0,404.0,59.0,21.0,79.0,374.0,2163.0,37.0,3.0,68.0
2020-01-02 17:00:00+02:00,30.0,1914.0,409.0,59.0,275.0,100.0,475.0,2161.0,0.0,3.0,42.0
2020-01-02 18:00:00+02:00,31.0,1914.0,413.0,59.0,593.0,96.0,438.0,2162.0,0.0,3.0,28.0
2020-01-02 19:00:00+02:00,31.0,1913.0,416.0,54.0,533.0,89.0,456.0,2163.0,0.0,3.0,29.0
2020-01-02 20:00:00+02:00,31.0,1914.0,417.0,56.0,248.0,67.0,475.0,2163.0,0.0,3.0,45.0
2020-01-02 21:00:00+02:00,31.0,1907.0,418.0,57.0,156.0,60.0,414.0,2162.0,0.0,3.0,66.0
2020-01-02 22:00:00+02:00,31.0,1909.0,418.0,57.0,157.0,44.0,389.0,2161.0,0.0,3.0,83.0
2020-01-02 23:00:00+02:00,30.0,1918.0,416.0,57.0,130.0,38.0,193.0,2161.0,0.0,3.0,120.0
2020-01-03 00:00:00+02:00,31.0,1972.0,419.0,60.0,0.0,39.0,16.0,2163.0,0.0,3.0,154.0
2020-01-03 01:00:00+02:00,31.0,1975.0,421.0,58.0,0.0,35.0,9.0,2162.0,0.0,3.0,174.0
2020-01-03 02:00:00+02:00,31.0,1946.0,420.0,59.0,0.0,38.0,9.0,2161.0,0.0,3.0,197.0
2020-01-03 03:00:00+02:00,31.0,1989.0,419.0,58.0,0.0,36.0,9.0,2160.0,0.0,3.0,185.0
2020-01-03 04:00:00+02:00,30.0,1948.0,414.0,57.0,0.0,35.0,9.0,2162.0,0.0,3.0,203.0
2020-01-03 05:00:00+02:00,30.0,1925.0,416.0,59.0,0.0,35.0,9.0,2161.0,0.0,3.0,215.0
2020-01-03 06:00:00+02:00,30.0,1863.0,416.0,59.0,0.0,41.0,9.0,2161.0,0.0,3.0,203.0
2020-01-03 07:00:00+02:00,31.0,1976.0,418.0,59.0,0.0,53.0,16.0,2162.0,1.0,4.0,238.0
2020-01-03 08:00:00+02:00,31.0,2021.0,416.0,59.0,0.0,91.0,291.0,2161.0,65.0,4.0,284.0
2020-01-03 09:00:00+02:00,29.0,2035.0,411.0,59.0,0.0,91.0,346.0,2162.0,239.0,3.0,283.0
2020-01-03 10:00:00+02:00,29.0,2024.0,411.0,58.0,0.0,92.0,252.0,2164.0,477.0,3.0,250.0
2020-01-03 11:00:00+02:00,29.0,2015.0,396.0,56.0,0.0,65.0,70.0,2162.0,554.0,4.0,226.0
2020-01-03 12:00:00+02:00,29.0,1994.0,396.0,57.0,0.0,59.0,9.0,2163.0,558.0,3.0,212.0
2020-01-03 13:00:00+02:00,29.0,1907.0,399.0,56.0,0.0,64.0,9.0,2165.0,506.0,3.0,210.0
2020-01-03 14:00:00+02:00,31.0,1861.0,404.0,59.0,0.0,63.0,9.0,2165.0,376.0,3.0,168.0
2020-01-03 15:00:00+02:00,32.0,1866.0,405.0,59.0,0.0,62.0,9.0,2164.0,205.0,3.0,172.0
2020-01-03 16:00:00+02:00,32.0,2012.0,407.0,58.0,0.0,68.0,130.0,2164.0,37.0,3.0,267.0
2020-01-03 17:00:00+02:00,31.0,2123.0,403.0,59.0,203.0,92.0,298.0,2162.0,0.0,3.0,365.0
2020-01-03 18:00:00+02:00,32.0,2108.0,410.0,57.0,333.0,98.0,364.0,2164.0,0.0,3.0,479.0
2020-01-03 19:00:00+02:00,32.0,2056.0,407.0,57.0,355.0,91.0,293.0,2164.0,0.0,4.0,498.0
2020-01-03 20:00:00+02:00,32.0,2089.0,408.0,58.0,274.0,75.0,207.0,2163.0,0.0,4.0,488.0
2020-01-03 21:00:00+02:00,32.0,2032.0,408.0,59.0,210.0,57.0,34.0,2162.0,0.0,4.0,487.0
2020-01-03 22:00:00+02:00,32.0,1836.0,409.0,58.0,200.0,41.0,14.0,2163.0,0.0,4.0,486.0
2020-01-03 23:00:00+02:00,32.0,1803.0,408.0,61.0,52.0,36.0,11.0,2161.0,0.0,4.0,479.0
2020-01-04 00:00:00+02:00,33.0,1737.0,409.0,58.0,0.0,33.0,9.0,2163.0,0.0,4.0,503.0
2020-01-04 01:00:00+02:00,33.0,1742.0,412.0,59.0,0.0,34.0,9.0,2164.0,0.0,4.0,476.0
2020-01-04 02:00:00+02:00,32.0,1759.0,413.0,58.0,0.0,34.0,9.0,2163.0,0.0,4.0,481.0
2020-01-04 03:00:00+02:00,31.0,1780.0,413.0,60.0,0.0,36.0,9.0,2162.0,0.0,4.0,497.0
2020-01-04 04:00:00+02:00,32.0,1778.0,414.0,60.0,0.0,35.0,9.0,2161.0,0.0,4.0,459.0
2020-01-04 05:00:00+02:00,32.0,1781.0,414.0,57.0,0.0,36.0,9.0,2162.0,0.0,4.0,450.0
2020-01-04 06:00:00+02:00,32.0,1746.0,412.0,57.0,0.0,40.0,10.0,2162.0,0.0,4.0,431.0
2020-01-04 07:00:00+02:00,33.0,1758.0,412.0,58.0,0.0,50.0,14.0,2162.0,1.0,4.0,398.0
2020-01-04 08:00:00+02:00,32.0,2027.0,413.0,59.0,0.0,70.0,14.0,2162.0,89.0,3.0,380.0
2020-01-04 09:00:00+02:00,33.0,2125.0,409.0,59.0,0.0,92.0,14.0,2163.0,332.0,3.0,262.0
2020-01-04 10:00:00+02:00,33.0,2164.0,403.0,59.0,0.0,86.0,14.0,2162.0,540.0,3.0,140.0
2020-01-04 11:00:00+02:00,34.0,1972.0,398.0,57.0,0.0,83.0,13.0,2164.0,651.0,3.0,145.0
2020-01-04 12:00:00+02:00,33.0,1835.0,398.0,57.0,0.0,76.0,11.0,2163.0,667.0,3.0,137.0
2020-01-04 13:00:00+02:00,34.0,1739.0,397.0,57.0,0.0,70.0,9.0,2161.0,605.0,3.0,116.0
2020-01-04 14:00:00+02:00,33.0,1713.0,396.0,58.0,0.0,63.0,9.0,2161.0,441.0,3.0,95.0
2020-01-04 15:00:00+02:00,33.0,1741.0,398.0,59.0,0.0,63.0,9.0,2163.0,201.0,3.0,91.0
2020-01-04 16:00:00+02:00,32.0,2001.0,398.0,59.0,0.0,58.0,18.0,2163.0,28.0,3.0,77.0
2020-01-04 17:00:00+02:00,33.0,2108.0,403.0,59.0,322.0,67.0,78.0,2162.0,0.0,3.0,116.0
2020-01-04 18:00:00+02:00,32.0,2150.0,403.0,59.0,558.0,75.0,205.0,2162.0,0.0,3.0,143.0
2020-01-04 19:00:00+02:00,33.0,2154.0,402.0,55.0,535.0,72.0,131.0,2163.0,0.0,3.0,158.0
2020-01-04 20:00:00+02:00,33.0,2153.0,402.0,57.0,402.0,64.0,85.0,2164.0,0.0,3.0,160.0
2020-01-04 21:00:00+02:00,32.0,2163.0,404.0,57.0,168.0,52.0,55.0,2165.0,0.0,3.0,158.0
2020-01-04 22:00:00+02:00,32.0,2148.0,406.0,58.0,0.0,40.0,16.0,2166.0,0.0,3.0,161.0
2020-01-04 23:00:00+02:00,33.0,1960.0,405.0,58.0,0.0,36.0,13.0,2166.0,0.0,4.0,161.0
2020-01-05 00:00:00+02:00,33.0,1769.0,400.0,58.0,0.0,35.0,9.0,2165.0,0.0,4.0,187.0
2020-01-05 01:00:00+02:00,33.0,1766.0,402.0,58.0,0.0,33.0,9.0,2163.0,0.0,4.0,206.0
2020-01-05 02:00:00+02:00,32.0,1757.0,404.0,59.0,0.0,33.0,9.0,2164.0,0.0,4.0,214.0
2020-01-05 03:00:00+02:00,31.0,1715.0,403.0,59.0,0.0,33.0,9.0,2165.0,0.0,4.0,186.0
2020-01-05 04:00:00+02:00,31.0,1711.0,402.0,59.0,0.0,33.0,9.0,2164.0,0.0,4.0,168.0
2020-01-05 05:00:00+02:00,32.0,1708.0,403.0,57.0,0.0,33.0,9.0,2162.0,0.0,4.0,251.0
2020-01-05 06:00:00+02:00,33.0,1711.0,410.0,57.0,0.0,38.0,9.0,2161.0,0.0,4.0,279.0
2020-01-05 07:00:00+02:00,33.0,1718.0,410.0,58.0,0.0,49.0,9.0,2160.0,0.0,4.0,287.0
2020-01-05 08:00:00+02:00,33.0,1782.0,411.0,57.0,0.0,69.0,9.0,2163.0,21.0,4.0,306.0
2020-01-05 09:00:00+02:00,33.0,1905.0,408.0,57.0,203.0,84.0,15.0,2165.0,85.0,4.0,378.0
2020-01-05 10:00:00+02:00,32.0,2119.0,408.0,57.0,211.0,88.0,37.0,2163.0,149.0,4.0,285.0
2020-01-05 11:00:00+02:00,33.0,2188.0,406.0,57.0,211.0,77.0,117.0,2163.0,182.0,4.0,267.0
2020-01-05 12:00:00+02:00,33.0,2245.0,408.0,57.0,138.0,74.0,37.0,2162.0,150.0,4.0,345.0
2020-01-05 13:00:00+02:00,33.0,2394.0,410.0,57.0,0.0,69.0,9.0,2162.0,85.0,4.0,425.0
2020-01-05 14:00:00+02:00,33.0,2394.0,408.0,58.0,0.0,58.0,9.0,2164.0,56.0,4.0,397.0
2020-01-05 15:00:00+02:00,33.0,2384.0,409.0,59.0,6.0,59.0,9.0,2165.0,31.0,4.0,417.0
2020-01-05 16:00:00+02:00,33.0,2431.0,412.0,59.0,132.0,57.0,31.0,2163.0,5.0,4.0,407.0
2020-01-05 17:00:00+02:00,33.0,2456.0,411.0,59.0,388.0,56.0,91.0,2163.0,0.0,4.0,439.0
2020-01-05 18:00:00+02:00,33.0,2454.0,416.0,59.0,563.0,70.0,58.0,2163.0,0.0,4.0,501.0
2020-01-05 19:00:00+02:00,33.0,2370.0,403.0,57.0,569.0,77.0,64.0,2163.0,0.0,4.0,520.0
2020-01-05 20:00:00+02:00,33.0,2241.0,404.0,58.0,520.0,67.0,42.0,2164.0,0.0,4.0,530.0
2020-01-05 21:00:00+02:00,33.0,2048.0,405.0,58.0,442.0,58.0,14.0,2164.0,0.0,4.0,542.0
2020-01-05 22:00:00+02:00,33.0,2011.0,407.0,58.0,275.0,46.0,19.0,2166.0,0.0,4.0,550.0
2020-01-05 23:00:00+02:00,33.0,1966.0,409.0,58.0,38.0,32.0,14.0,2164.0,0.0,4.0,546.0
2020-01-06 00:00:00+02:00,33.0,1879.0,403.0,58.0,0.0,32.0,12.0,2163.0,0.0,4.0,539.0
2020-01-06 01:00:00+02:00,32.0,1880.0,404.0,58.0,0.0,31.0,9.0,2163.0,0.0,4.0,530.0
2020-01-06 02:00:00+02:00,33.0,1926.0,406.0,59.0,0.0,32.0,9.0,2163.0,0.0,4.0,528.0
2020-01-06 03:00:00+02:00,34.0,1870.0,406.0,60.0,0.0,32.0,9.0,2161.0,0.0,4.0,531.0
2020-01-06 04:00:00+02:00,33.0,1869.0,408.0,60.0,0.0,32.0,9.0,2161.0,0.0,4.0,533.0
2020-01-06 05:00:00+02:00,32.0,1928.0,406.0,60.0,0.0,32.0,9.0,2163.0,0.0,4.0,501.0
2020-01-06 06:00:00+02:00,33.0,1937.0,409.0,60.0,0.0,36.0,9.0,2163.0,0.0,4.0,531.0
2020-01-06 07:00:00+02:00,33.0,2124.0,409.0,60.0,0.0,45.0,9.0,2162.0,0.0,4.0,541.0
2020-01-06 08:00:00+02:00,33.0,2268.0,408.0,59.0,0.0,96.0,16.0,2163.0,34.0,4.0,537.0
2020-01-06 09:00:00+02:00,31.0,2255.0,404.0,59.0,0.0,99.0,144.0,2163.0,139.0,4.0,540.0
2020-01-06 10:00:00+02:00,32.0,2191.0,403.0,59.0,0.0,97.0,44.0,2165.0,228.0,3.0,537.0
2020-01-06 11:00:00+02:00,32.0,2213.0,402.0,60.0,0.0,79.0,85.0,2162.0,255.0,3.0,541.0
2020-01-06 12:00:00+02:00,32.0,2185.0,406.0,61.0,0.0,74.0,13.0,2162.0,292.0,2.0,544.0
2020-01-06 13:00:00+02:00,32.0,2183.0,405.0,60.0,0.0,65.0,9.0,2162.0,239.0,3.0,540.0
2020-01-06 14:00:00+02:00,33.0,2173.0,405.0,60.0,0.0,53.0,9.0,2163.0,166.0,3.0,541.0
2020-01-06 15:00:00+02:00,33.0,2247.0,406.0,60.0,0.0,52.0,9.0,2163.0,74.0,4.0,546.0
2020-01-06 16:00:00+02:00,32.0,2228.0,406.0,60.0,169.0,60.0,9.0,2162.0,14.0,4.0,543.0
2020-01-06 17:00:00+02:00,31.0,2109.0,404.0,60.0,349.0,77.0,161.0,2163.0,0.0,4.0,545.0
2020-01-06 18:00:00+02:00,32.0,2172.0,408.0,60.0,404.0,79.0,371.0,2164.0,0.0,4.0,543.0
2020-01-06 19:00:00+02:00,33.0,2171.0,405.0,60.0,315.0,76.0,446.0,2166.0,0.0,4.0,541.0
2020-01-06 20:00:00+02:00,33.0,2095.0,405.0,60.0,160.0,59.0,508.0,2165.0,0.0,4.0,539.0
2020-01-06 21:00:00+02:00,33.0,1996.0,406.0,59.0,97.0,51.0,431.0,2165.0,0.0,4.0,534.0
2020-01-06 22:00:00+02:00,33.0,2120.0,406.0,58.0,0.0,35.0,354.0,2163.0,0.0,4.0,538.0
2020-01-06 23:00:00+02:00,33.0,2058.0,407.0,58.0,0.0,31.0,88.0,2162.0,0.0,4.0,541.0
2020-01-07 00:00:00+02:00,33.0,1970.0,405.0,60.0,0.0,30.0,9.0,2165.0,0.0,4.0,536.0
2020-01-07 01:00:00+02:00,33.0,1953.0,407.0,60.0,0.0,30.0,9.0,2164.0,0.0,4.0,534.0
2020-01-07 02:00:00+02:00,32.0,1948.0,409.0,60.0,0.0,30.0,9.0,2161.0,0.0,4.0,531.0
2020-01-07 03:00:00+02:00,32.0,1945.0,408.0,60.0,0.0,30.0,9.0,2161.0,0.0,4.0,531.0
2020-01-07 04:00:00+02:00,33.0,1938.0,408.0,60.0,0.0,36.0,9.0,2163.0,0.0,4.0,537.0
2020-01-07 05:00:00+02:00,33.0,1944.0,407.0,63.0,0.0,38.0,9.0,2164.0,0.0,4.0,538.0
2020-01-07 06:00:00+02:00,33.0,2017.0,406.0,61.0,0.0,42.0,9.0,2163.0,0.0,3.0,536.0
2020-01-07 07:00:00+02:00,33.0,2345.0,404.0,61.0,0.0,45.0,11.0,2161.0,0.0,4.0,538.0
2020-01-07 08:00:00+02:00,32.0,2519.0,400.0,61.0,0.0,70.0,14.0,2164.0,62.0,4.0,533.0
2020-01-07 09:00:00+02:00,33.0,2486.0,397.0,61.0,0.0,80.0,14.0,2164.0,274.0,3.0,528.0
2020-01-07 10:00:00+02:00,33.0,2228.0,396.0,61.0,0.0,79.0,42.0,2164.0,506.0,3.0,527.0
2020-01-07 11:00:00+02:00,32.0,2042.0,392.0,58.0,0.0,74.0,51.0,2165.0,631.0,4.0,531.0
2020-01-07 12:00:00+02:00,31.0,1886.0,394.0,57.0,0.0,75.0,55.0,2165.0,664.0,4.0,535.0
2020-01-07 13:00:00+02:00,31.0,1885.0,394.0,57.0,0.0,72.0,12.0,2164.0,633.0,3.0,537.0
2020-01-07 14:00:00+02:00,32.0,1944.0,398.0,56.0,0.0,55.0,12.0,2163.0,502.0,3.0,527.0
2020-01-07 15:00:00+02:00,33.0,2153.0,398.0,56.0,0.0,59.0,12.0,2163.0,260.0,3.0,518.0
2020-01-07 16:00:00+02:00,32.0,2315.0,399.0,56.0,0.0,93.0,5.0,2163.0,50.0,3.0,508.0
2020-01-07 17:00:00+02:00,33.0,2464.0,398.0,56.0,216.0,98.0,139.0,2163.0,0.0,3.0,476.0
2020-01-07 18:00:00+02:00,32.0,2477.0,403.0,56.0,397.0,98.0,370.0,2165.0,0.0,3.0,464.0
2020-01-07 19:00:00+02:00,32.0,2458.0,398.0,58.0,265.0,73.0,470.0,2165.0,0.0,4.0,450.0
2020-01-07 20:00:00+02:00,31.0,2386.0,402.0,58.0,165.0,53.0,400.0,2164.0,0.0,4.0,449.0
2020-01-07 21:00:00+02:00,32.0,2353.0,405.0,57.0,150.0,39.0,96.0,2163.0,0.0,4.0,464.0
2020-01-07 22:00:00+02:00,33.0,2305.0,406.0,56.0,140.0,35.0,37.0,2165.0,0.0,4.0,493.0
2020-01-07 23:00:00+02:00,32.0,2119.0,405.0,56.0,100.0,33.0,8.0,2163.0,0.0,4.0,507.0
2020-01-08 00:00:00+02:00,32.0,1922.0,404.0,57.0,0.0,29.0,6.0,2164.0,0.0,4.0,501.0
2020-01-08 01:00:00+02:00,31.0,1943.0,404.0,58.0,0.0,29.0,6.0,2164.0,0.0,4.0,489.0
2020-01-08 02:00:00+02:00,32.0,1941.0,407.0,58.0,0.0,30.0,6.0,2163.0,0.0,4.0,469.0
2020-01-08 03:00:00+02:00,32.0,1894.0,406.0,58.0,0.0,29.0,6.0,2162.0,0.0,4.0,497.0
