,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Wind Onshore
2020-01-01 00:00:00+01:00,3.576,4.224,17.688,32.556,0.0,0.242
2020-01-01 01:00:00+01:00,4.296,4.08,16.032,32.556,0.0,0.253
2020-01-01 02:00:00+01:00,4.32,4.224,16.536,32.556,0.0,0.209
2020-01-01 03:00:00+01:00,1.944,4.08,15.408,32.532000000000004,0.0,0.19799999999999998
2020-01-01 04:00:00+01:00,2.328,4.032,14.304,32.616,0.0,0.132
2020-01-01 05:00:00+01:00,2.328,4.5600000000000005,14.424,32.7,0.0,0.132
2020-01-01 06:00:00+01:00,2.52,4.248,14.064,32.748,0.0,0.10999999999999999
2020-01-01 07:00:00+01:00,2.472,4.152,14.352,33.24,0.0,0.10999999999999999
2020-01-01 08:00:00+01:00,2.352,4.248,14.112,34.032000000000004,0.0,0.143
2020-01-01 09:00:00+01:00,3.096,4.152,16.056,35.1,0.6970000000000001,0.09899999999999999
2020-01-01 10:00:00+01:00,2.664,4.32,13.56,35.808,2.214,0.066
2020-01-01 11:00:00+01:00,1.992,4.248,13.368,36.06,2.665,0.044
2020-01-01 12:00:00+01:00,3.696,4.32,16.104,36.048,3.69,0.022
2020-01-01 13:00:00+01:00,3.36,4.8,14.856,36.156,3.69,0.022
2020-01-01 14:00:00+01:00,3.3120000000000003,4.248,13.872,36.144,3.116,0.011
2020-01-01 15:00:00+01:00,4.728,4.032,14.376,36.192,1.599,0.022
2020-01-01 16:00:00+01:00,5.04,3.984,22.824,36.192,0.246,0.011
2020-01-01 17:00:00+01:00,17.136,3.864,33.0,36.204,0.0,0.011
2020-01-01 18:00:00+01:00,15.96,3.96,36.672000000000004,36.204,0.0,0.033
2020-01-01 19:00:00+01:00,12.768,4.32,32.664,36.204,0.0,0.077
2020-01-01 20:00:00+01:00,11.736,4.5600000000000005,27.936,36.216,0.0,0.10999999999999999
2020-01-01 21:00:00+01:00,6.168,4.416,18.984,36.228,0.0,0.088
2020-01-01 22:00:00+01:00,3.168,4.176,18.984,36.24,0.0,0.077
2020-01-01 23:00:00+01:00,3.2640000000000002,4.344,16.152,36.252,0.0,0.143
2020-01-02 00:00:00+01:00,2.664,3.984,13.896,36.252,0.0,0.132
2020-01-02 01:00:00+01:00,0.6960000000000001,3.6,12.024000000000001,36.264,0.0,0.10999999999999999
2020-01-02 02:00:00+01:00,1.464,3.888,13.32,36.228,0.0,0.132
2020-01-02 03:00:00+01:00,1.3920000000000001,4.104,13.08,36.168,0.0,0.143
2020-01-02 04:00:00+01:00,1.6560000000000001,4.248,13.56,36.132,0.0,0.176
2020-01-02 05:00:00+01:00,1.224,4.008,13.08,36.048,0.0,0.27499999999999997
2020-01-02 06:00:00+01:00,1.608,3.96,15.168000000000001,36.012,0.0,0.286
2020-01-02 07:00:00+01:00,4.992,4.368,27.48,35.964,0.0,0.16499999999999998
2020-01-02 08:00:00+01:00,17.976,4.92,34.68,35.94,0.0,0.21999999999999997
2020-01-02 09:00:00+01:00,24.336000000000002,4.824,45.12,35.94,0.8200000000000001,0.154
2020-01-02 10:00:00+01:00,20.232,4.92,43.272,35.856,1.968,0.19799999999999998
2020-01-02 11:00:00+01:00,22.392,4.656,36.696,35.328,4.428,0.21999999999999997
2020-01-02 12:00:00+01:00,23.016000000000002,4.392,40.536,33.0,4.633,0.242
2020-01-02 13:00:00+01:00,22.944,4.392,41.76,32.904,4.674,0.10999999999999999
2020-01-02 14:00:00+01:00,28.032,4.392,42.072,33.252,4.182,0.077
2020-01-02 15:00:00+01:00,30.96,4.128,48.624,33.924,2.214,0.09899999999999999
2020-01-02 16:00:00+01:00,43.44,4.704,57.552,34.572,0.492,0.143
2020-01-02 17:00:00+01:00,41.76,5.016,66.072,35.22,0.0,0.176
2020-01-02 18:00:00+01:00,37.584,4.992,64.584,35.868,0.0,0.176
2020-01-02 19:00:00+01:00,28.44,4.728,58.848,36.204,0.0,0.21999999999999997
2020-01-02 20:00:00+01:00,15.264000000000001,4.2,29.16,36.192,0.0,0.286
2020-01-02 21:00:00+01:00,4.848,4.056,20.472,36.228,0.0,0.242
2020-01-02 22:00:00+01:00,3.168,3.96,19.104,36.228,0.0,0.352
2020-01-02 23:00:00+01:00,3.336,4.008,16.128,36.228,0.0,0.495
2020-01-03 00:00:00+01:00,1.608,3.72,13.200000000000001,36.216,0.0,0.473
2020-01-03 01:00:00+01:00,0.72,3.624,12.624,36.204,0.0,0.484
2020-01-03 02:00:00+01:00,0.672,3.864,11.76,36.216,0.0,0.374
2020-01-03 03:00:00+01:00,0.648,3.7920000000000003,11.52,36.204,0.0,0.407
2020-01-03 04:00:00+01:00,0.912,3.84,11.424,36.168,0.0,0.429
2020-01-03 05:00:00+01:00,3.456,3.84,13.416,36.156,0.0,0.46199999999999997
2020-01-03 06:00:00+01:00,5.136,4.2,16.752,36.156,0.0,0.46199999999999997
2020-01-03 07:00:00+01:00,7.2,4.176,32.112,36.144,0.0,0.495
2020-01-03 08:00:00+01:00,1.224,4.5600000000000005,30.408,12.072000000000001,0.0,0.43999999999999995
2020-01-03 09:00:00+01:00,5.808,4.464,39.984,36.168,1.189,0.43999999999999995
2020-01-03 10:00:00+01:00,5.928,4.5120000000000005,39.072,36.204,3.5260000000000002,0.39599999999999996
2020-01-03 11:00:00+01:00,5.496,3.6,26.904,36.084,7.093,0.429
2020-01-03 12:00:00+01:00,4.464,3.72,25.2,36.036,14.76,0.429
2020-01-03 13:00:00+01:00,5.76,3.7920000000000003,23.28,35.976,12.464,0.46199999999999997
2020-01-03 14:00:00+01:00,4.728,4.6080000000000005,24.072,36.0,17.138,0.407
2020-01-03 15:00:00+01:00,5.088,4.68,25.776,36.06,5.5760000000000005,0.46199999999999997
2020-01-03 16:00:00+01:00,4.776,5.5200000000000005,28.536,36.06,1.353,0.429
2020-01-03 17:00:00+01:00,10.08,5.6160000000000005,34.776,36.132,0.0,0.407
2020-01-03 18:00:00+01:00,11.448,5.64,39.624,36.108000000000004,0.0,0.43999999999999995
2020-01-03 19:00:00+01:00,7.2,5.352,35.784,36.096000000000004,0.0,0.45099999999999996
2020-01-03 20:00:00+01:00,7.392,4.128,22.68,36.048,0.0,0.39599999999999996
2020-01-03 21:00:00+01:00,2.7600000000000002,4.104,18.864,36.096000000000004,0.0,0.429
2020-01-03 22:00:00+01:00,3.36,4.128,18.024,36.036,0.0,0.374
2020-01-03 23:00:00+01:00,3.6,3.912,15.528,36.024,0.0,0.27499999999999997
2020-01-04 00:00:00+01:00,4.056,3.8160000000000003,14.064,36.0,0.0,0.27499999999999997
2020-01-04 01:00:00+01:00,1.3920000000000001,3.384,12.936,36.06,0.0,0.242
2020-01-04 02:00:00+01:00,1.08,3.6,13.104000000000001,36.072,0.0,0.154
2020-01-04 03:00:00+01:00,1.1520000000000001,3.6,12.624,36.12,0.0,0.121
2020-01-04 04:00:00+01:00,1.176,3.552,13.056000000000001,36.108000000000004,0.0,0.143
2020-01-04 05:00:00+01:00,1.488,3.96,13.224,36.096000000000004,0.0,0.16499999999999998
2020-01-04 06:00:00+01:00,1.824,3.864,14.592,36.108000000000004,0.0,0.19799999999999998
2020-01-04 07:00:00+01:00,1.992,3.696,15.528,36.084,0.0,0.176
2020-01-04 08:00:00+01:00,3.96,3.8160000000000003,15.072000000000001,36.096000000000004,0.123,0.176
2020-01-04 09:00:00+01:00,4.896,3.8160000000000003,20.664,36.108000000000004,1.107,0.132
2020-01-04 10:00:00+01:00,4.032,3.96,16.416,36.132,8.487,0.10999999999999999
